date,src_institution_id,src_institution_name,dst_ticker,dst_canonical_stock_id,relation_type,holding_ratio,float_holding_ratio,edge_weight,quarter,report_period_end,effective_date,source,record_status
2018-04-30,SINA:000457,摩根核心成长股票A,002236.SZ,CMIN-CN:002236.SZ,institution_holds_stock,0.6,0.6,0.6,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010418,全国社保基金四一八组合,002236.SZ,CMIN-CN:002236.SZ,institution_holds_stock,0.69,0.69,0.69,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70304002,挪威中央银行－自有资金,002236.SZ,CMIN-CN:002236.SZ,institution_holds_stock,0.83,0.83,0.83,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70304002,挪威中央银行－自有资金,002241.SZ,CMIN-CN:002241.SZ,institution_holds_stock,0.93,0.93,0.93,20181,2018-03-31,2018-04-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:100056,富国低碳环保混合,002271.SZ,CMIN-CN:002271.SZ,institution_holds_stock,1.62,1.75,1.62,20181,2018-03-31,2018-04-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:163417,兴全合宜混合A,002271.SZ,CMIN-CN:002271.SZ,institution_holds_stock,1.7,1.83,1.7,20181,2018-03-31,2018-04-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:340007,兴全社会责任混合,002271.SZ,CMIN-CN:002271.SZ,institution_holds_stock,1.84,1.98,1.84,20181,2018-03-31,2018-04-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010418,全国社保基金四一八组合,002271.SZ,CMIN-CN:002271.SZ,institution_holds_stock,2.4,2.58,2.4,20181,2018-03-31,2018-04-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70304213,兴元资产管理有限公司－客户资金,002304.SZ,CMIN-CN:002304.SZ,institution_holds_stock,0.77,0.93,0.77,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80044863,UBS AG,002304.SZ,CMIN-CN:002304.SZ,institution_holds_stock,0.77,0.92,0.77,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:169101,东方红睿丰混合,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,1.34,1.38,1.34,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:169105,东方红睿华沪港深混合A,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,1.25,1.29,1.25,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010406,全国社保基金四零六组合,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,2.02,2.08,2.02,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70304002,挪威中央银行－自有资金,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,2.16,2.23,2.16,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80126479,魁北克储蓄投资集团,002311.SZ,CMIN-CN:002311.SZ,institution_holds_stock,0.79,0.82,0.79,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:050008,博时第三产业成长混合,002352.SZ,CMIN-CN:002352.SZ,institution_holds_stock,0.07,0.31,0.07,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000654,华商新锐产业混合,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,1.16,1.49,1.16,20181,2018-03-31,2018-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000800,华商未来主题混合,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,0.66,0.84,0.66,20181,2018-03-31,2018-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:001071,华安媒体互联网混合A,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,0.49,0.63,0.49,20181,2018-03-31,2018-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:001409,工银互联网加股票,002371.SZ,CMIN-CN:002371.SZ,institution_holds_stock,0.48,0.61,0.48,20181,2018-03-31,2018-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80128964,阿布达比投资局,002410.SZ,CMIN-CN:002410.SZ,institution_holds_stock,0.94,0.94,0.94,20181,2018-03-31,2018-04-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:160630,鹏华中证国防指数(LOF)A,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,0.78,0.79,0.78,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:161024,富国中证军工指数A,002414.SZ,CMIN-CN:002414.SZ,institution_holds_stock,0.65,0.66,0.65,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80044863,UBS AG,002415.SZ,CMIN-CN:002415.SZ,institution_holds_stock,1.11,1.12,1.11,20181,2018-03-31,2018-04-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000697,汇添富移动互联股票A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.88,0.9,0.88,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000925,汇添富外延增长主题股票A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.65,0.66,0.65,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:377020,摩根内需动力混合A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.74,0.76,0.74,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:470028,汇添富社会责任混合A,002460.SZ,CMIN-CN:002460.SZ,institution_holds_stock,0.69,0.71,0.69,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000697,汇添富移动互联股票A,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.64,0.64,0.64,20181,2018-03-31,2018-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:020001,国泰金鹰增长灵活配置混合,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.71,0.71,0.71,20181,2018-03-31,2018-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:110029,易方达科讯混合,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.58,0.58,0.58,20181,2018-03-31,2018-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:377020,摩根内需动力混合A,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.57,0.57,0.57,20181,2018-03-31,2018-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:470028,汇添富社会责任混合A,002466.SZ,CMIN-CN:002466.SZ,institution_holds_stock,0.58,0.58,0.58,20181,2018-03-31,2018-04-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010118,全国社保基金一一八组合,002493.SZ,CMIN-CN:002493.SZ,institution_holds_stock,0.58,0.6,0.58,20181,2018-03-31,2018-04-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:160505,博时主题行业混合,002555.SZ,CMIN-CN:002555.SZ,institution_holds_stock,0.47,0.66,0.47,20181,2018-03-31,2018-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:163417,兴全合宜混合A,002555.SZ,CMIN-CN:002555.SZ,institution_holds_stock,0.54,0.76,0.54,20181,2018-03-31,2018-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010102,全国社保基金一零二组合,002568.SZ,CMIN-CN:002568.SZ,institution_holds_stock,1.67,2.73,1.67,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:340008,兴全有机增长混合,002600.SZ,CMIN-CN:002600.SZ,institution_holds_stock,0.69,2.78,0.69,20181,2018-03-31,2018-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:202005,南方成份精选混合A,002601.SZ,CMIN-CN:002601.SZ,institution_holds_stock,0.27,0.79,0.27,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010401,全国社保基金四零一组合,002601.SZ,CMIN-CN:002601.SZ,institution_holds_stock,0.89,2.59,0.89,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010407,全国社保基金四零七组合,002601.SZ,CMIN-CN:002601.SZ,institution_holds_stock,0.26,0.76,0.26,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:160505,博时主题行业混合,002624.SZ,CMIN-CN:002624.SZ,institution_holds_stock,1.02,2.87,1.02,20181,2018-03-31,2018-04-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80067515,新加坡政府投资有限公司,002624.SZ,CMIN-CN:002624.SZ,institution_holds_stock,0.5,1.41,0.5,20181,2018-03-31,2018-04-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:160505,博时主题行业混合,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,1.03,1.86,1.03,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:519704,交银先进制造混合A,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,0.92,1.65,0.92,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010404,全国社保基金四零四组合,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,1.06,1.91,1.06,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010602,全国社保基金六零二组合,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,0.49,0.89,0.49,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70304274,澳门金融管理局－自有资金,002709.SZ,CMIN-CN:002709.SZ,institution_holds_stock,0.55,0.99,0.55,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:002851,南方品质优选灵活配置混合A,002714.SZ,CMIN-CN:002714.SZ,institution_holds_stock,0.73,0.87,0.73,20181,2018-03-31,2018-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:110022,易方达消费行业股票,002714.SZ,CMIN-CN:002714.SZ,institution_holds_stock,0.61,0.73,0.61,20181,2018-03-31,2018-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010108,全国社保基金一零八组合,002714.SZ,CMIN-CN:002714.SZ,institution_holds_stock,2.13,2.55,2.13,20181,2018-03-31,2018-04-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010113,全国社保基金一一三组合,002791.SZ,CMIN-CN:002791.SZ,institution_holds_stock,1.57,6.28,1.57,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:001357,泓德泓富混合A,002812.SZ,CMIN-CN:002812.SZ,institution_holds_stock,0.76,1.64,0.76,20181,2018-03-31,2018-04-24,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000619,东方红产业升级混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.22,2.19,0.22,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:001112,东方红中国优势混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.21,2.08,0.21,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:001227,中邮信息产业灵活配置混合A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.5,5.03,0.5,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:002803,东方红沪港深混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.25,2.5,0.25,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:162607,景顺资源垄断混合A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.46,4.59,0.46,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:169101,东方红睿丰混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.37,3.67,0.37,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:169105,东方红睿华沪港深混合A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.3,2.99,0.3,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:202003,南方绩优成长混合A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.25,2.47,0.25,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:260101,景顺长城优选混合,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.41,4.12,0.41,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:590008,中邮战略新兴产业混合A,002841.SZ,CMIN-CN:002841.SZ,institution_holds_stock,0.45,4.55,0.45,20181,2018-03-31,2018-04-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000831,工银医疗保健股票,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.65,0.73,0.65,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:000945,华夏医疗健康混合A,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.41,0.46,0.41,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:001409,工银互联网加股票,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.28,0.32,0.28,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:001417,汇添富医疗服务灵活配置混合A,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,1.94,2.2,1.94,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:005303,嘉实医药健康股票A,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.44,0.5,0.44,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:159915,易方达创业板ETF,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.42,0.48,0.42,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:16102G,富国创业板指数A,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.33,0.38,0.33,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:377020,摩根内需动力混合A,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.41,0.47,0.41,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:470009,汇添富民营活力混合,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.34,0.38,0.34,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:519069,汇添富价值精选混合,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.58,0.66,0.58,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010104,全国社保基金一零四组合,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,2.76,3.13,2.76,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010117,全国社保基金一一七组合,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.94,1.06,0.94,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010118,全国社保基金一一八组合,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,1.26,1.43,1.26,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010406,全国社保基金四零六组合,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.77,0.87,0.77,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70010413,全国社保基金四一三组合,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.79,0.89,0.79,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70304002,挪威中央银行－自有资金,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.91,1.03,0.91,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:70309809,霍尔资本有限公司－霍尔资本中国增值基金,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.37,0.42,0.37,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80126479,魁北克储蓄投资集团,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.5,0.57,0.5,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80128964,阿布达比投资局,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.49,0.56,0.49,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2018-04-30,SINA:80507977,申万宏源证券有限公司,300003.SZ,CMIN-CN:300003.SZ,institution_holds_stock,0.6,0.69,0.6,20181,2018-03-31,2018-04-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
